Timestamp,Name,Status,Location
2025-04-11 17:30:11,mayursir,known,"(235,154)",4,True
2025-04-11 17:30:11,divyesh sir,known,"(363,125)",4,True
2025-04-11 17:30:11,Unknown,unknown,"(470,139)",4,True
2025-04-11 17:30:11,vinay,known,"(137,81)",4,True
2025-04-11 17:30:14,vinay,known,"(133,86)",4,False
2025-04-11 17:30:14,mayursir,known,"(229,150)",4,False
2025-04-11 17:30:14,divyesh sir,known,"(363,125)",4,False
2025-04-11 17:30:14,vinay,known,"(470,139)",4,False
2025-04-11 17:30:18,mayursir,known,"(235,112)",3,False
2025-04-11 17:30:18,vinay,known,"(459,116)",3,False
2025-04-11 17:30:18,vinay,known,"(123,86)",3,False
2025-04-11 17:30:20,mayursir,known,"(248,98)",3,False
2025-04-11 17:30:20,Unknown,unknown,"(455,98)",3,False
2025-04-11 17:30:20,vinay,known,"(133,86)",3,False
2025-04-11 17:30:22,mayursir,known,"(248,98)",3,True
2025-04-11 17:30:22,vinay,known,"(133,86)",3,True
2025-04-11 17:30:22,divyesh sir,known,"(353,125)",3,True
2025-04-11 17:30:25,mayursir,known,"(248,98)",4,False
2025-04-11 17:30:25,vinay,known,"(133,86)",4,False
2025-04-11 17:30:25,Unknown,unknown,"(496,84)",4,False
2025-04-11 17:30:25,divyesh sir,known,"(372,125)",4,False
2025-04-11 17:30:28,mayursir,known,"(248,98)",4,True
2025-04-11 17:30:28,vinay,known,"(137,93)",4,True
2025-04-11 17:30:28,Unknown,unknown,"(524,59)",4,True
2025-04-11 17:30:28,divyesh sir,known,"(458,105)",4,True
2025-04-11 17:30:30,vinay,known,"(133,86)",4,True
2025-04-11 17:30:30,mayursir,known,"(241,104)",4,True
2025-04-11 17:30:30,Unknown,unknown,"(510,71)",4,True
2025-04-11 17:30:30,divyesh sir,known,"(424,116)",4,True
2025-04-11 17:30:32,mayursir,known,"(235,112)",4,False
2025-04-11 17:30:32,vinay,known,"(505,104)",4,False
2025-04-11 17:30:32,vinay,known,"(114,86)",4,False
2025-04-11 17:30:32,divyesh sir,known,"(363,125)",4,False
2025-04-11 17:30:35,mayursir,known,"(252,173)",4,False
2025-04-11 17:30:35,vinay,known,"(496,112)",4,False
2025-04-11 17:30:35,divyesh sir,known,"(363,125)",4,False
2025-04-11 17:30:35,vinay,known,"(114,86)",4,False
2025-04-11 17:30:38,divyesh sir,known,"(363,125)",4,False
2025-04-11 17:30:38,vinay,known,"(483,154)",4,False
2025-04-11 17:30:38,mayursir,known,"(229,173)",4,False
2025-04-11 17:30:38,vinay,known,"(114,77)",4,False
2025-04-11 17:30:41,mayursir,known,"(229,173)",4,False
2025-04-11 17:30:41,divyesh sir,known,"(353,134)",4,False
2025-04-11 17:30:41,vinay,known,"(123,77)",4,False
2025-04-11 17:30:41,vinay,known,"(468,139)",4,False
2025-04-11 17:30:43,divyesh sir,known,"(356,139)",4,False
2025-04-11 17:30:43,mayursir,known,"(241,173)",4,False
2025-04-11 17:30:43,Unknown,unknown,"(483,167)",4,False
2025-04-11 17:30:43,vinay,known,"(115,81)",4,False
2025-04-11 17:30:46,mayursir,known,"(222,126)",4,True
2025-04-11 17:30:46,vinay,known,"(114,77)",4,True
2025-04-11 17:30:46,divyesh sir,known,"(305,134)",4,True
2025-04-11 17:30:46,vinay,known,"(483,154)",4,True
2025-04-11 17:30:48,mayursir,known,"(252,161)",3,False
2025-04-11 17:30:48,vinay,known,"(123,77)",3,False
2025-04-11 17:30:48,vinay,known,"(483,154)",3,False
2025-04-11 17:30:51,mayursir,known,"(264,173)",4,True
2025-04-11 17:30:51,divyesh sir,known,"(353,125)",4,True
2025-04-11 17:30:51,vinay,known,"(123,77)",4,True
2025-04-11 17:30:51,vinay,known,"(483,167)",4,True
2025-04-11 17:30:54,vinay,known,"(115,81)",4,True
2025-04-11 17:30:54,divyesh sir,known,"(367,127)",4,True
2025-04-11 17:30:54,mayursir,known,"(252,104)",4,True
2025-04-11 17:30:54,vinay,known,"(468,154)",4,True
2025-04-11 17:30:56,Unknown,unknown,"(468,84)",2,False
2025-04-11 17:30:56,mayursir,known,"(222,98)",2,False
2025-04-11 17:31:00,mayursir,known,"(235,98)",3,False
2025-04-11 17:31:00,vinay,known,"(123,96)",3,False
2025-04-11 17:31:00,divyesh sir,known,"(372,125)",3,False
2025-04-11 17:31:04,mayursir,known,"(241,104)",3,False
2025-04-11 17:31:04,vinay,known,"(133,96)",3,False
2025-04-11 17:31:04,divyesh sir,known,"(481,104)",3,False
2025-04-11 17:31:06,mayursir,known,"(241,104)",3,False
2025-04-11 17:31:06,vinay,known,"(133,105)",3,False
2025-04-11 17:31:06,divyesh sir,known,"(477,105)",3,False
2025-04-11 17:31:10,mayursir,known,"(241,104)",3,False
2025-04-11 17:31:10,divyesh sir,known,"(467,105)",3,False
2025-04-11 17:31:10,vinay,known,"(143,105)",3,False
2025-04-11 17:31:13,mayursir,known,"(264,104)",3,False
2025-04-11 17:31:13,vinay,known,"(143,105)",3,False
2025-04-11 17:31:13,divyesh sir,known,"(470,104)",3,False
2025-04-11 17:31:15,mayursir,known,"(252,104)",3,False
2025-04-11 17:31:15,vinay,known,"(152,105)",3,False
2025-04-11 17:31:15,divyesh sir,known,"(477,105)",3,False
2025-04-11 17:31:18,mayursir,known,"(252,104)",3,False
2025-04-11 17:31:18,vinay,known,"(133,105)",3,False
2025-04-11 17:31:18,divyesh sir,known,"(481,116)",3,False
2025-04-11 17:31:21,mayursir,known,"(241,104)",2,False
2025-04-11 17:31:21,divyesh sir,known,"(467,105)",2,False
2025-04-11 17:31:25,mayursir,known,"(298,116)",3,False
2025-04-11 17:31:25,vinay,known,"(123,105)",3,False
2025-04-11 17:31:25,vinay,known,"(458,105)",3,False
2025-04-11 17:36:28,vidhi,known,"(71,283)",1,False
2025-04-11 17:36:31,vidhi,known,"(201,281)",1,False
2025-04-11 17:36:33,vidhi,known,"(101,267)",1,False
2025-04-11 17:36:36,Unknown,unknown,"(62,267)",1,False
2025-04-11 17:36:39,vidhi,known,"(201,281)",1,False
2025-04-11 17:36:41,vidhi,known,"(201,281)",1,False
2025-04-11 17:36:44,vinay sir,known,"(264,49)",1,False
2025-04-11 17:36:47,vidhi,known,"(221,301)",2,False
2025-04-11 17:36:47,vinay sir,known,"(264,81)",2,False
2025-04-11 17:36:50,vinay sir,known,"(298,139)",1,False
2025-04-11 17:36:53,vinay sir,known,"(318,98)",2,True
2025-04-11 17:36:53,Unknown,unknown,"(229,96)",2,True
2025-04-11 17:36:55,vinay sir,known,"(229,81)",1,False
2025-04-11 17:36:58,vinay sir,known,"(218,81)",1,False
2025-04-11 17:37:01,vinay sir,known,"(386,98)",2,False
2025-04-11 17:37:01,vinay sir,known,"(161,127)",2,False
2025-04-11 17:37:04,vinay sir,known,"(218,208)",1,False
2025-04-11 17:37:07,vinay sir,known,"(398,135)",1,False
2025-04-11 17:37:09,vinay sir,known,"(152,125)",1,False
2025-04-11 17:37:12,vinay sir,known,"(379,69)",1,False
2025-04-11 17:37:15,vinay sir,known,"(195,104)",2,False
2025-04-11 17:37:15,vinay sir,known,"(359,59)",2,False
2025-04-11 17:37:18,vinay sir,known,"(195,150)",1,False
2025-04-11 17:37:22,vinay sir,known,"(207,127)",2,False
2025-04-11 17:37:22,vinay sir,known,"(424,81)",2,False
2025-04-11 17:37:25,vinay sir,known,"(318,71)",2,False
2025-04-11 17:37:25,vinay sir,known,"(104,104)",2,False
2025-04-11 17:37:28,vinay sir,known,"(126,139)",2,False
2025-04-11 17:37:28,vinay sir,known,"(333,69)",2,False
2025-04-11 17:37:31,vinay sir,known,"(126,104)",2,False
2025-04-11 17:37:31,vinay sir,known,"(400,71)",2,False
2025-04-15 10:38:21,vidhi,known,"(289,266)",1,False
2025-04-15 10:38:23,vidhi,known,"(289,290)",1,False
2025-04-15 10:38:26,vidhi,known,"(265,290)",1,False
2025-04-15 10:38:28,vidhi,known,"(265,290)",1,False
2025-04-15 10:38:31,vidhi,known,"(260,301)",1,False
2025-04-15 10:38:33,vidhi,known,"(345,332)",2,True
2025-04-15 10:38:33,Unknown,unknown,"(367,413)",2,True
2025-04-15 10:38:36,vidhi,known,"(382,300)",1,False
2025-04-15 10:38:38,vidhi,known,"(372,291)",1,False
2025-04-15 10:38:41,vidhi,known,"(398,333)",2,False
2025-04-15 10:38:41,rajvi,known,"(118,300)",2,False
2025-04-15 10:38:44,rajvi,known,"(101,300)",2,False
2025-04-15 10:38:44,vidhi,known,"(386,304)",2,False
2025-04-15 10:38:47,vidhi,known,"(359,304)",1,False
2025-04-15 10:38:50,vidhi,known,"(386,291)",2,False
2025-04-15 10:38:50,rajvi,known,"(86,281)",2,False
2025-04-15 10:38:52,vidhi,known,"(386,319)",1,False
2025-04-15 10:38:54,vidhi,known,"(398,316)",1,False
2025-04-15 10:38:57,Unknown,unknown,"(496,346)",1,False
2025-04-15 10:38:59,vidhi,known,"(111,346)",1,False
2025-04-15 10:39:01,vinay sir,known,"(478,281)",1,False
2025-04-15 10:39:04,Unknown,unknown,"(431,283)",1,False
2025-04-15 10:39:06,vinay sir,known,"(438,301)",1,False
2025-04-15 10:39:08,vinay sir,known,"(478,301)",1,False
2025-04-15 10:39:11,Unknown,unknown,"(498,321)",1,False
2025-04-15 10:39:17,vidhi,known,"(361,290)",1,False
2025-04-15 10:39:19,vidhi,known,"(315,366)",1,False
2025-04-15 10:39:21,vidhi,known,"(332,300)",1,False
2025-04-15 10:39:23,vidhi,known,"(376,320)",1,False
2025-04-15 10:39:26,vidhi,known,"(405,292)",1,False
2025-04-15 10:39:30,vidhi,known,"(405,349)",1,False
2025-04-15 10:39:32,vidhi,known,"(408,290)",1,False
2025-04-17 12:19:56,vidhi,known,"(408,299)"
2025-04-17 12:19:59,vidhi,known,"(404,301)"
2025-04-17 12:20:02,vidhi,known,"(370,286)"
2025-04-17 12:20:05,vidhi,known,"(382,315)"
2025-04-17 12:20:08,vidhi,known,"(373,305)"
2025-04-17 12:20:13,vidhi,known,"(370,308)"
2025-04-17 12:20:17,Unknown,unknown,"(543,322)"
2025-04-17 12:20:19,Unknown,unknown,"(28,353)"
2025-04-17 12:20:24,vidhi,known,"(522,329)"
2025-04-17 12:20:26,vidhi,known,"(544,311)"
2025-04-17 12:20:29,vidhi,known,"(520,335)"
2025-04-17 12:20:31,vidhi,known,"(487,245)"
2025-04-17 12:20:33,vidhi,known,"(495,251)"
2025-04-17 12:20:36,vidhi,known,"(468,302)"
2025-04-17 12:20:39,vidhi,known,"(533,286)"
2025-04-17 12:20:41,vidhi,known,"(409,292)"
2025-04-17 12:20:44,vidhi,known,"(309,311)"
2025-04-17 12:20:46,Unknown,unknown,"(495,281)"
2025-04-17 12:20:49,vidhi,known,"(379,286)"
2025-04-17 12:20:51,vidhi,known,"(279,264)"
2025-04-17 12:20:55,vidhi,known,"(272,253)"
2025-04-17 12:20:58,vidhi,known,"(284,248)"
2025-04-17 12:21:01,vidhi,known,"(276,232)"
2025-04-17 12:21:05,vidhi,known,"(244,254)"
2025-04-17 12:21:08,vidhi,known,"(201,384)"
2025-04-17 12:21:10,vidhi,known,"(183,351)"
2025-04-17 12:21:14,Unknown,unknown,"(515,296)"
2025-04-17 12:21:16,Unknown,unknown,"(111,189)"
2025-04-17 12:21:20,Unknown,unknown,"(316,373)"
2025-04-17 12:21:23,vidhi,known,"(317,241)"
2025-04-17 12:21:26,Unknown,unknown,"(35,270)"
2025-04-17 12:21:29,vidhi,known,"(270,221)"
2025-04-17 12:21:32,vidhi,known,"(287,217)"
2025-04-17 12:21:35,vidhi,known,"(284,217)"
2025-04-17 12:21:39,vidhi,known,"(385,188)"
2025-04-17 12:21:42,vidhi,known,"(361,198)"
2025-04-17 12:21:45,vidhi,known,"(323,227)"
